Unnamed: 0,X,commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr,churn,buggy,fix,bugdens,strata,project
6972,6972,42a96d7ca0d6dc1fe5c048e67d5649bf5b513d0d,1331437891,0,0,21,20,1,1,1,0.0,TRUE,5.0,198834.0,4.0,False,6,241679.0,5,2.0,0,488.0,488.0,0,488.0,488.0,0,478.0,478.0,0.00088809946714032,0.42539964476021297,0.42539964476021297,41,FALSE,FALSE,0.0,1,openstack/nova
6973,6973,42ab12cc4e1adb8746461ccb9e344dd40cc7079a,1374798010,0,0,1,4,4,4,1,0.9609640474436808,TRUE,3.0,615580.0,10.0,False,82,1137443.75,274,3.0,266,1001.0,1195.0,266,920.0,1114.0,232,935.0,1102.0,0.0431881371640408,0.173493975903614,0.204448563484708,5,FALSE,FALSE,0.0,6,openstack/nova
6977,6977,42bd9109fd93dc86a46a6c34c501038cdd491f8a,1372175463,0,0,2,1,1,1,1,0.0,TRUE,1.0,747105.0,2.0,False,26,1010320.0,30,2.0,21,2086.0,2095.0,21,1957.0,1966.0,21,1967.0,1976.0,0.00437985267768266,0.391797730439976,0.393589488353574,3,FALSE,FALSE,0.0,6,openstack/nova
6980,6980,42c2f7f7d1858c1d41807fd6e6cc0df748778446,1362099293,0,0,11,9,1,1,1,0.0,TRUE,1.0,107025.0,3.0,False,2,114783.0,2,2.0,152,1579.0,1669.0,108,1368.0,1431.0,108,1370.0,1425.0,0.027027027027027,0.339945450037193,0.35358294073890395,20,FALSE,FALSE,0.0,5,openstack/nova
6981,6981,42c4f68c252c8da8b287d31caeff9c73262dfc63,1337386934,0,0,137,0,0,1,1,0.0,TRUE,2.0,402736.0,7.0,False,0,0.0,0,2.0,236,677.0,848.0,236,677.0,848.0,9,20.0,26.0,0.147058823529412,0.308823529411765,0.3970588235294121,137,FALSE,FALSE,0.0,1,openstack/nova
6983,6983,42c882b9e98755b9e119f6c566fc00a62a420af7,1393451943,1,1,28,4,6,5,1,0.735765596543491,TRUE,7.0,1975512.0,6.0,False,7,22257.0,13,2.0,679,772.0,1234.0,586,617.0,1008.0,213,370.0,458.0,0.24626006904487904,0.42692750287687,0.52819332566168,32,TRUE,TRUE,0.03125,8,openstack/neutron
6986,6986,42cc18da31ceb10ec0b26fe734e7556873f6fe71,1368563975,0,0,1,1,1,1,1,0.0,TRUE,1.0,137104.0,5.0,False,73,285259.0,212,5.0,1776,1423.0,2717.0,1476,1381.0,2400.0,1664,1334.0,2526.0,0.367144432194046,0.29437706725468604,0.5572216097023149,2,FALSE,FALSE,0.0,5,openstack/nova
6988,6988,42cfb8fbb29577e1a0ab98ec7d8614c270f241ae,1346986355,0,0,2,5,1,1,1,0.0,TRUE,1.0,2642.0,1.0,False,10,113087.0,14,1.0,346,171.0,493.0,345,171.0,492.0,13,103.0,103.0,0.111111111111111,0.8253968253968249,0.8253968253968249,7,FALSE,FALSE,0.0,3,openstack/cinder
6990,6990,42d7ff980e7f60c1e7457d7aefa42b24eaf3da5a,1385497907,1,0,55,33,2,2,1,0.811278124459133,TRUE,15.0,4248250.0,36.0,False,161,259.0,817,4.0,581,2359.0,2724.0,572,1818.0,2177.0,569,2134.0,2492.0,0.0849478390461997,0.31818181818181795,0.3715350223546939,88,TRUE,FALSE,0.0113636363636364,7,openstack/nova
6998,6998,42e929e990c7d5c4484c05bc92e57f64ca85629e,1375688267,0,0,26,9,2,2,1,0.8631205685666309,TRUE,18.0,2383359.0,59.0,False,38,65492.0,73,7.0,4,2527.0,2527.0,4,2265.0,2265.0,4,1694.0,1694.0,0.0009054690329590732,0.306954002173126,0.306954002173126,35,FALSE,FALSE,0.0,6,openstack/nova
7001,7001,42f3d0bdbda3c54c0d3490e0f407e7dbb8f574ca,1357923369,0,0,41,29,4,4,1,0.973211645383088,TRUE,2.0,37396.0,3.0,False,105,58205.75,572,2.0,698,843.0,1345.0,690,842.0,1336.0,631,808.0,1247.0,0.17995444191344,0.230353075170843,0.3553530751708429,70,FALSE,FALSE,0.0,4,openstack/nova
7004,7004,42fbf11fb02a12370fef4167f685ba86484048c2,1376762987,0,0,8,1,1,1,1,0.0,TRUE,6.0,946512.0,18.0,False,40,780151.0,86,5.0,3,1452.0,1455.0,3,1389.0,1392.0,1,671.0,672.0,0.00035050823694356804,0.117770767613039,0.117946021731511,9,FALSE,FALSE,0.0,6,openstack/nova
7012,7012,431e23c9f017556ec7e170df446398bef771fbdc,1383996957,0,0,18,9,3,3,1,0.989115929758686,TRUE,9.0,1940677.0,12.0,False,27,26585.0,44,3.0,1789,1514.0,2801.0,1522,1463.0,2505.0,1692,1481.0,2676.0,0.258552229688454,0.226328649969456,0.4088271227855829,27,FALSE,FALSE,0.0,7,openstack/nova
7018,7018,432a47cbc03414ca7ee6565c9dbcc91d7bf675fb,1381860066,1,0,665,30,6,4,1,0.772135762944956,TRUE,22.0,10831446.0,35.0,False,48,1753872.28571429,91,4.0,31,1189.0,1199.0,31,1070.0,1080.0,25,1033.0,1037.0,0.0238313473877177,0.94775435380385,0.951420714940422,695,TRUE,FALSE,0.00143884892086331,7,openstack/cinder
7019,7019,432e04aa1a54cccae2c68803473164b780c5dd53,1328581912,0,0,25,25,2,2,1,0.327444919154476,TRUE,3.0,595626.0,8.0,False,35,111809.0,66,4.0,6,577.0,580.0,6,576.0,579.0,6,464.0,467.0,0.009210526315789471,0.611842105263158,0.6157894736842111,50,FALSE,FALSE,0.0,0,openstack/nova
7021,7021,433287b4f51e45fbb7a73f68dd63b433ea5d9066,1392906611,0,0,13,9,3,2,1,0.591371241200356,TRUE,1.0,1049827.0,7.0,False,6,49748.0,18,4.0,763,1740.0,1925.0,614,1486.0,1595.0,361,747.0,774.0,0.429418742586002,0.887307236061684,0.919335705812574,22,FALSE,FALSE,0.0,8,openstack/neutron
7022,7022,4332bff3f500f062e7e06edccf0da5a9d9379d79,1368300937,0,1,8,126,2,3,3,0.687450361023943,TRUE,11.0,8784223.0,25.0,False,74,3450111.33333333,187,2.0,119,278.0,397.0,99,238.0,337.0,31,221.0,252.0,0.0527182866556837,0.3657331136738061,0.4168039538714989,134,FALSE,TRUE,0.0,5,openstack/swift
7024,7024,43361527684f3029a6c91a25ca475b7aa05807ca,1357914880,0,0,150,143,5,5,3,0.653954669395729,TRUE,9.0,2689131.0,13.0,False,68,658477.5,172,3.0,92,1372.0,1447.0,79,1282.0,1346.0,58,1186.0,1230.0,0.016168813373527,0.3252946012606189,0.33735269936969,293,FALSE,FALSE,0.0,4,openstack/nova
7027,7027,4339ecbb4f62a8de5048867262db75f17a8bf5a8,1355318743,0,0,12,7,2,2,1,0.831474388009729,TRUE,2.0,78055.0,5.0,False,47,2134386.0,123,4.0,1,1405.0,1405.0,1,1323.0,1323.0,1,1191.0,1191.0,0.00062111801242236,0.3701863354037271,0.3701863354037271,19,FALSE,FALSE,0.0,4,openstack/nova
7029,7029,433e0643ab07cff8b0e3d69264687d1af9b0e53e,1372804826,0,0,581,0,0,2,1,0.763858713195812,TRUE,7.0,505261.0,6.0,False,1,819841.5,1,4.0,237,1673.0,1786.0,237,1623.0,1736.0,230,1613.0,1720.0,0.0449416342412451,0.314007782101167,0.334824902723735,581,FALSE,FALSE,0.0,6,openstack/nova
7030,7030,433e6885fd276aa2b78688745aec3ef50a06452a,1366148543,1,0,83,55,3,3,1,0.7408830372049241,TRUE,6.0,270395.0,20.0,False,153,473020.33333333296,834,3.0,167,2390.0,2451.0,166,2107.0,2167.0,160,2121.0,2177.0,0.0369690011481056,0.487256027554535,0.500114810562572,138,TRUE,FALSE,0.0072463768115942,5,openstack/nova
7031,7031,43437558fe20fa677b218137757e00ba5eeb9091,1342725412,0,0,8,4,1,1,1,0.0,TRUE,3.0,342126.0,4.0,False,15,2359740.0,20,2.0,4,134.0,134.0,4,134.0,134.0,3,123.0,123.0,0.0261437908496732,0.8104575163398691,0.8104575163398691,12,FALSE,FALSE,0.0,2,openstack/swift
7032,7032,434534652d8f350cd3419605b8d8d22b078727b1,1361168695,0,0,7,8,2,2,1,0.836640741941167,TRUE,4.0,-11952696.0,11.0,False,10,369448.0,28,2.0,5,632.0,636.0,4,632.0,635.0,1,571.0,571.0,0.0027285129604365604,0.780354706684857,0.780354706684857,15,FALSE,FALSE,0.0,4,openstack/neutron
7035,7035,43483ffed4183b3502306c2782bef5aa89ca0f56,1389836108,0,0,13,10,4,4,1,0.8862803529440741,TRUE,1.0,68710.0,3.0,False,247,3690.0,1493,3.0,27,2780.0,2789.0,26,2343.0,2352.0,26,2664.0,2673.0,0.0038205745012027705,0.377104853544644,0.378378378378378,23,FALSE,FALSE,0.0,8,openstack/nova
7036,7036,43485291881d0af431ac0ff1ff7bbc0d5c528441,1357743166,0,0,49,1,1,1,1,0.0,TRUE,6.0,3033454.0,12.0,False,23,35104.0,92,2.0,12,602.0,611.0,12,572.0,581.0,11,567.0,575.0,0.00344827586206897,0.16321839080459802,0.16551724137931,50,FALSE,FALSE,0.0,4,openstack/nova
7040,7040,43556dcaf0294adf964f3a9d11e4fee1daa16b6c,1350563856,0,0,2,2,1,1,1,0.0,TRUE,1.0,266912.0,2.0,False,15,1695784.0,21,2.0,12,1021.0,1027.0,12,1010.0,1016.0,11,842.0,847.0,0.0044296788482835,0.311184939091916,0.313030638612034,4,FALSE,FALSE,0.0,3,openstack/nova
7044,7044,43626d293739dbe06c7fe26845d17c2e580e62dd,1344202327,0,0,63,9,5,5,1,0.781066367505708,TRUE,4.0,326253.0,7.0,False,10,424601.0,12,2.0,3,936.0,936.0,3,936.0,936.0,1,56.0,56.0,0.032258064516129,0.919354838709677,0.919354838709677,72,FALSE,FALSE,0.0,2,openstack/cinder
7045,7045,43636128c66326b4b0ee3c6a9769900cada9bb60,1380818238,0,0,12,12,1,1,1,0.0,TRUE,12.0,699831.0,11.0,False,4,1753279.0,6,3.0,812,2252.0,2763.0,797,1723.0,2223.0,793,2017.0,2512.0,0.128312863606981,0.3261150614091789,0.406108597285068,24,FALSE,FALSE,0.0,7,openstack/nova
7047,7047,4363a9a11bea40da13074ba1a0b1779a4be8cd39,1351623227,3,0,146,17,3,2,1,0.7361624197357459,TRUE,5.0,1267514.0,12.0,False,20,1017155.0,41,3.0,101,1483.0,1548.0,101,1454.0,1519.0,9,1011.0,1018.0,0.00356125356125356,0.36039886039886,0.362891737891738,163,TRUE,FALSE,0.0184049079754601,3,openstack/nova
7048,7048,4363af6cc81e4bc63fb39fae7b059ca3defaabe0,1340213623,2,0,246,257,41,18,2,0.8971040690524721,TRUE,2.0,424883.0,4.0,True,40,442848.829268293,189,1.0,689,689.0,689.0,688,688.0,688.0,241,241.0,241.0,0.566744730679157,0.566744730679157,0.566744730679157,503,TRUE,FALSE,0.0039761431411530785,2,openstack/glance
7052,7052,43677fc6dab76d9b6ad0375eba4b3c2a78e5b405,1342195848,0,0,3,1,1,1,1,0.0,TRUE,1.0,12606.0,4.0,False,1,952659.0,3,3.0,212,1116.0,1243.0,212,1116.0,1243.0,182,933.0,1037.0,0.0976520811099253,0.498399146211313,0.553895410885806,4,FALSE,FALSE,0.0,2,openstack/nova
7053,7053,436b28b514806661bcb4afd239923d7a495f795e,1379698434,0,0,9,6,4,4,1,0.9664572819896992,TRUE,1.0,170416.0,4.0,False,28,692490.25,57,3.0,156,468.0,549.0,156,455.0,536.0,147,435.0,508.0,0.14538310412573702,0.428290766208251,0.5,15,FALSE,FALSE,0.0,7,openstack/cinder
7055,7055,436c2569551b4c8cab04e1cb32591cd32ea67d16,1377006029,2,0,223,37,3,2,1,0.821507155585316,TRUE,6.0,1301853.0,13.0,False,16,1029633.0,30,2.0,42,571.0,586.0,42,472.0,487.0,26,428.0,428.0,0.0296052631578947,0.470394736842105,0.470394736842105,260,TRUE,FALSE,0.007692307692307691,6,openstack/glance
7057,7057,4371509084c97072cc5f2fe16fe01f09b81b1af0,1355167130,0,0,31,10,2,2,1,0.8014698931335291,TRUE,3.0,77099.0,4.0,False,2,11306903.5,2,3.0,198,1529.0,1663.0,198,1439.0,1573.0,63,1276.0,1319.0,0.0201701859439017,0.40245824141191294,0.4160100850929721,41,FALSE,FALSE,0.0,4,openstack/nova
7059,7059,4374a180dd2f40a0aae016dc07cee7fa761792b3,1335781708,0,0,9,10,3,3,1,0.869397880674907,TRUE,2.0,17921.0,3.0,False,67,204506.0,235,3.0,255,655.0,827.0,255,655.0,827.0,200,592.0,718.0,0.14336661911554902,0.42296718972895897,0.51283880171184,19,FALSE,FALSE,0.0,1,openstack/nova
7063,7063,437a1e92c11d51fb828d355091cdcdd4694dfed7,1376411135,2,0,136,0,2,2,1,0.964609481738249,TRUE,7.0,1187971.0,5.0,False,143,63031.0,688,2.0,383,791.0,1101.0,383,668.0,978.0,371,745.0,1044.0,0.0659691434651534,0.132292959744636,0.185316545486788,136,TRUE,FALSE,0.0147058823529412,6,openstack/nova
7064,7064,437a283f24e9791f113665036e090967b8747bd2,1377700525,0,0,122,4,2,2,1,0.910154036507487,TRUE,5.0,659976.0,8.0,False,19,6429839.5,41,4.0,5,325.0,325.0,5,312.0,312.0,5,288.0,288.0,0.00643776824034335,0.310085836909871,0.310085836909871,126,FALSE,FALSE,0.0,6,openstack/glance
7066,7066,437ad5af25f88788c8678d7dbd0c8826a145c884,1327947690,0,0,5,3,1,1,1,0.0,TRUE,1.0,185224.0,3.0,False,19,591041.0,37,2.0,7,322.0,328.0,7,322.0,328.0,7,250.0,256.0,0.0119760479041916,0.375748502994012,0.384730538922156,8,FALSE,FALSE,0.0,0,openstack/nova
7067,7067,437ca887b52be81bba71ee67ed059e4a947659ed,1352744105,0,0,20,1,0,1,1,0.0,FALSE,,,,,0,0.0,0,,0,,,0,,,0,,,0.0,0.0,0.0,21,FALSE,FALSE,0.0,3,openstack/neutron
7069,7069,438458f8b8556a839705142eb90f32af7357dfca,1377106743,0,0,6,6,1,1,1,0.0,TRUE,3.0,96322.0,11.0,False,144,24505.0,709,3.0,118,2216.0,2309.0,117,1748.0,1841.0,73,2102.0,2152.0,0.012798339674853,0.36371497751643,0.3723625043237629,12,FALSE,FALSE,0.0,6,openstack/nova
7072,7072,4389f2292a0177c8eedc0a398ceb3c5535a9ef82,1377550546,1,0,56,124,9,7,1,0.829443206663698,TRUE,12.0,933928.0,20.0,False,238,127464.22222222199,1629,3.0,28,878.0,888.0,28,747.0,757.0,25,832.0,840.0,0.00445663352759685,0.14278368186493,0.144154953719575,180,TRUE,FALSE,0.00555555555555556,6,openstack/nova
7073,7073,438eda895c7e24113f116e503f36930c176ebe4d,1335356732,0,0,5,5,1,1,1,0.0,TRUE,2.0,-34792256.0,3.0,False,8,109409.0,11,1.0,0,7.0,7.0,0,7.0,7.0,0,3.0,3.0,0.0153846153846154,0.0615384615384615,0.0615384615384615,10,FALSE,FALSE,0.0,1,openstack/neutron
7075,7075,4390d190b53b6e218921ca5661f4ec432087f494,1391704519,0,0,117,96,11,9,1,0.943305694434072,TRUE,13.0,2198114.0,25.0,False,213,346493.454545455,1270,3.0,337,1951.0,2133.0,324,1769.0,1940.0,333,1920.0,2098.0,0.0458350487168931,0.263620145464526,0.288047207355565,213,FALSE,FALSE,0.0,8,openstack/nova
7077,7077,43960ee4486925bff2b4da3af5db963b389f7dc2,1340820953,14,0,1625,1,3,7,2,0.7880689574445021,TRUE,9.0,-31189488.0,55.0,False,37,89870.1333333333,89,3.0,13,135.0,143.0,13,134.0,142.0,4,99.0,99.0,0.027027027027027,0.540540540540541,0.540540540540541,1626,TRUE,FALSE,0.00861008610086101,2,openstack/neutron
7079,7079,43a2e9ddc051d5af964c80c5ae2b7f78d1b09a8e,1354312620,0,0,74,77,4,3,1,0.680254837581308,TRUE,1.0,337498.0,2.0,False,57,46010.5,205,2.0,251,439.0,659.0,246,420.0,636.0,228,413.0,614.0,0.0733974358974359,0.13269230769230805,0.197115384615385,151,FALSE,FALSE,0.0,4,openstack/nova
7083,7083,43a9ffbaf83c6d7e7cfc5d2eb77d52ee55c7f895,1374308602,0,0,15,5,7,6,1,0.951411798155197,TRUE,12.0,3363330.0,23.0,False,158,1368077.85714286,761,4.0,28,2089.0,2102.0,28,1704.0,1717.0,27,1852.0,1864.0,0.00524246395806029,0.346938775510204,0.349185545777944,20,FALSE,FALSE,0.0,6,openstack/nova
7086,7086,43ad0a2b1c7dea2c6f8888b28a61857c81067a16,1375560912,1,0,33,0,2,2,1,0.8849636363831529,TRUE,2.0,374194.0,9.0,False,35,1296638.0,55,7.0,89,1882.0,1915.0,89,1827.0,1860.0,84,1087.0,1117.0,0.0154292975131603,0.197495008168452,0.20294064258486105,33,TRUE,FALSE,0.0303030303030303,6,openstack/nova
7087,7087,43ad1edd5d7fd068809d4cce1d5e14757996fe74,1331221129,0,0,77,33,2,2,2,0.96538371158956,TRUE,4.0,514004.0,7.0,False,6,262102.0,7,3.0,1,65.0,65.0,1,65.0,65.0,1,63.0,63.0,0.0294117647058824,0.941176470588235,0.941176470588235,110,FALSE,FALSE,0.0,1,openstack/swift
7089,7089,43ae413da583509448d82ce4ab48f8c8a66a9eb5,1347058614,0,0,2,2,1,1,1,0.0,TRUE,2.0,4265.0,2.0,False,3,7045.0,3,2.0,879,1307.0,1845.0,867,1306.0,1833.0,474,1126.0,1371.0,0.194035947712418,0.460375816993464,0.5604575163398691,4,FALSE,FALSE,0.0,3,openstack/nova
7093,7093,43b75f4e1bbc476fac3c50388d520a6ff7a2c236,1375510477,0,0,13,5,1,1,1,0.0,TRUE,6.0,1633294.0,4.0,False,4,9910105.0,4,3.0,25,2786.0,2793.0,25,2330.0,2337.0,25,2535.0,2542.0,0.004720406681191,0.460421205519245,0.461692084241104,18,FALSE,FALSE,0.0,6,openstack/nova
7094,7094,43ba08d8aa38a7c0cd44e3ff90b73d6c0e33a63d,1352921723,3,0,247,0,1,3,1,0.719025172791774,TRUE,2.0,573193.0,4.0,False,19,1600168.66666667,34,2.0,281,985.0,1068.0,269,886.0,967.0,162,455.0,460.0,0.276271186440678,0.772881355932203,0.78135593220339,247,TRUE,FALSE,0.0121457489878543,3,openstack/glance
7095,7095,43bb473d004149f4d0fd6f0c7ad1a0712be3ab94,1343175931,0,0,1,50,2,2,1,0.993055483012197,TRUE,2.0,226409.0,4.0,False,63,129588.0,245,3.0,120,657.0,747.0,120,657.0,747.0,110,536.0,618.0,0.0563451776649746,0.27258883248731,0.31421319796954306,51,FALSE,FALSE,0.0,2,openstack/nova
7096,7096,43bc41c31d9c8a52098560e08fc9f6d13c9675b9,1384492615,1,0,71,9,2,2,1,0.811278124459133,TRUE,4.0,5334462.0,24.0,False,15,1446902.0,22,7.0,60,3674.0,3691.0,53,3181.0,3194.0,56,2704.0,2719.0,0.00864160097028502,0.4100970285021221,0.4123711340206189,80,TRUE,FALSE,0.0125,7,openstack/nova
7097,7097,43bd52ba9f59086f2aaf7c5cc3a81ca40721f887,1359630150,0,0,40,0,2,2,1,0.6098403047164,TRUE,7.0,1113058.0,8.0,False,15,148090.0,19,4.0,1,1987.0,1987.0,1,1854.0,1854.0,1,1767.0,1767.0,0.0005359056806002138,0.473740621650589,0.473740621650589,40,FALSE,FALSE,0.0,4,openstack/nova
7098,7098,43bf568f4833ee32a91deef0340983d5558e033b,1368709083,0,0,162,121,4,2,2,0.871606164418887,TRUE,4.0,694234.0,6.0,False,14,3071949.5,28,2.0,0,354.0,354.0,0,302.0,302.0,0,345.0,345.0,0.00211864406779661,0.733050847457627,0.733050847457627,283,FALSE,FALSE,0.0,5,openstack/swift
7099,7099,43bf8344488a6af1046344c255bdb2edd7450475,1350006594,0,0,4,2,1,1,1,0.0,TRUE,1.0,1078645.0,5.0,False,66,621562.0,204,4.0,20,1786.0,1795.0,19,1767.0,1775.0,11,1572.0,1575.0,0.004467609828741621,0.585629188384214,0.5867460908414001,6,FALSE,FALSE,0.0,3,openstack/nova
7100,7100,43c0a7ea5412eeb9ee0ec01715060081f0e2c87c,1363092380,0,0,1,1,1,1,1,0.0,TRUE,1.0,119095.0,6.0,False,5,232318.0,6,4.0,20,1211.0,1229.0,20,939.0,957.0,2,589.0,589.0,0.00408719346049046,0.803814713896458,0.803814713896458,2,FALSE,FALSE,0.0,5,openstack/glance
7102,7102,43c336c403684dd1a9161ccc92e2bea5061205f9,1369558973,0,0,13,16,3,3,1,0.8106041864683591,TRUE,2.0,841988.0,8.0,False,19,2440440.66666667,65,1.0,127,208.0,314.0,127,160.0,266.0,93,96.0,169.0,0.11604938271604902,0.119753086419753,0.20987654320987695,29,FALSE,FALSE,0.0,5,openstack/glance
7103,7103,43c63d11417de8624d120ca78a9849d09ffa8cf6,1333065439,0,0,30,0,4,4,1,0.7963923310948942,TRUE,1.0,163535.0,3.0,False,43,89786.0,117,3.0,502,558.0,564.0,502,558.0,564.0,493,545.0,551.0,0.396787148594378,0.43855421686747,0.443373493975904,30,FALSE,FALSE,0.0,1,openstack/nova
7104,7104,43c7eca89968a6648914be05401a55f979aa763b,1364233670,0,0,4,0,1,1,1,0.0,TRUE,1.0,-8667712.0,3.0,False,3,1045298.0,2,3.0,520,546.0,1055.0,457,500.0,948.0,10,361.0,369.0,0.0126291618828932,0.415614236509759,0.424799081515499,4,FALSE,FALSE,0.0,5,openstack/neutron
7106,7106,43cf9864b9091319612926a01b07045806cfce49,1371658168,1,0,18,14,5,2,1,0.970150803735957,TRUE,2.0,37181.0,5.0,False,64,170780.4,182,4.0,2,1491.0,1492.0,2,1400.0,1401.0,2,1399.0,1400.0,0.000607533414337789,0.283515593357635,0.283718104495747,32,TRUE,FALSE,0.03125,6,openstack/nova
7107,7107,43d1410ebfe09eeb0fd6f1731519a711a607a00f,1359762980,0,0,80,1,3,2,1,0.693997599972305,TRUE,11.0,733017.0,16.0,False,77,13673.0,213,2.0,0,1656.0,1656.0,0,1548.0,1548.0,0,1554.0,1554.0,0.00026695141484249903,0.41510945008008493,0.41510945008008493,81,FALSE,FALSE,0.0,4,openstack/nova
7109,7109,43d657a11e953660f36683d595976c8bd8edb4cc,1367338308,5,0,147,21,2,2,1,0.8993939706927321,TRUE,1.0,2295884.0,8.0,False,35,59879.0,77,4.0,1285,2136.0,2323.0,1249,2024.0,2211.0,1195,1762.0,1938.0,0.270343580470163,0.398508137432188,0.4382911392405061,168,TRUE,FALSE,0.0297619047619048,5,openstack/nova
7110,7110,43d811bc86b8bf7342ce108e175f3cbd67d14cda,1372712070,3,0,166,92,1,1,1,0.9398154509238952,TRUE,3.0,66670.0,2.0,False,108,42065.5,409,2.0,811,1679.0,2254.0,624,1586.0,1990.0,787,1578.0,2133.0,0.153996482313856,0.308579245651749,0.4170412350986911,258,TRUE,FALSE,0.0116279069767442,6,openstack/nova
7114,7114,43e102cc215aabc72a0ef84cf48965c4db2d58d4,1377565106,0,1,4,4,2,1,1,1.0,TRUE,2.0,815235.0,8.0,False,28,506209.0,63,5.0,0,2422.0,2422.0,0,2209.0,2209.0,0,1587.0,1587.0,0.00017137960582690702,0.272150814053128,0.272150814053128,8,FALSE,TRUE,0.0,6,openstack/nova
7117,7117,43e76efcc5f86de7ec43c4524ff45f6986ed0680,1353445160,1,0,27,8,3,2,1,0.8818874107960971,TRUE,3.0,-19130039.0,6.0,False,16,1105149.0,34,3.0,463,434.0,517.0,455,424.0,507.0,404,372.0,445.0,0.8598726114649681,0.791932059447983,0.94692144373673,35,TRUE,FALSE,0.0285714285714286,3,openstack/neutron
7119,7119,43ee5a9763b2239168f510255e282f5eea19248f,1360194595,0,0,82,7,2,2,1,0.910622368098862,TRUE,2.0,561783.0,4.0,False,48,58672.0,107,3.0,1526,1405.0,2449.0,1406,1385.0,2317.0,1428,1311.0,2277.0,0.377842411422528,0.34690639873083,0.602326811211,89,FALSE,FALSE,0.0,4,openstack/nova
7121,7121,43f2492175d11a3f8ea4198e65b2a6a6b38cbbb6,1330466221,0,0,30,3,2,2,1,0.999337504168885,TRUE,3.0,25847.0,6.0,False,15,74970.0,48,2.0,77,357.0,425.0,76,357.0,424.0,30,346.0,367.0,0.0320910973084886,0.35921325051759795,0.38095238095238093,33,FALSE,FALSE,0.0,0,openstack/nova
7124,7124,43f5dbd08b3d7345b0db96ffcd7118293b33c6aa,1381805385,0,0,11,0,0,1,1,0.0,TRUE,3.0,709178.0,9.0,False,0,0.0,0,5.0,386,3579.0,3729.0,385,2988.0,3138.0,380,2524.0,2670.0,0.0602181128496918,0.399083293820136,0.42215900110637,11,FALSE,FALSE,0.0,7,openstack/nova
7125,7125,43f5f2e9b88df0f8f3423236d9d882a2ff567a18,1364475901,0,0,74,0,2,2,1,0.699772221773307,TRUE,2.0,233777.0,3.0,False,36,599817.5,80,3.0,1,537.0,537.0,1,533.0,533.0,1,417.0,417.0,0.0044543429844098,0.930957683741648,0.930957683741648,74,FALSE,FALSE,0.0,5,openstack/cinder
7126,7126,43f8697696a2d370d5b5f0594f948024aea55fda,1357438697,0,0,35,92,13,5,1,0.940451518673856,TRUE,3.0,1017608.0,6.0,False,39,568.0,187,2.0,88,689.0,761.0,76,632.0,694.0,13,136.0,144.0,0.0221518987341772,0.216772151898734,0.229430379746835,127,FALSE,FALSE,0.0,4,openstack/glance
7127,7127,43f9028f84ffec9b465bec10025ba75266c1bc22,1370502166,0,0,7,0,2,2,1,0.8631205685666309,TRUE,4.0,3573323.0,14.0,False,16,610597.0,20,6.0,5,2479.0,2480.0,5,2132.0,2133.0,4,2327.0,2328.0,0.00105042016806723,0.489075630252101,0.4892857142857139,7,FALSE,FALSE,0.0,6,openstack/nova
7131,7131,43fd5acdf0f5d89dc677086daf6a27ae8bab6a33,1381003535,0,0,1,2,1,1,1,0.0,TRUE,2.0,866404.0,4.0,False,42,1173093.0,120,3.0,0,323.0,323.0,0,297.0,297.0,0,212.0,212.0,0.00102145045965271,0.217568947906027,0.217568947906027,3,FALSE,FALSE,0.0,7,openstack/glance
7134,7134,44030fa9a074f7edefe6061262b9a097c4784406,1376478263,0,0,2,1,1,1,1,0.0,TRUE,1.0,815750.0,3.0,False,4,2201314.0,6,3.0,286,2022.0,2245.0,286,1639.0,1862.0,283,1803.0,2023.0,0.0502388112506634,0.319122589775341,0.35803997877233296,3,FALSE,FALSE,0.0,6,openstack/nova
7135,7135,4403230bbe8f39a19c38e58840bbb2283ccd808f,1363863097,0,0,1,1,1,1,1,0.0,TRUE,1.0,280521.0,4.0,False,3,154516.0,4,4.0,510,521.0,522.0,507,518.0,519.0,396,403.0,403.0,0.914746543778802,0.930875576036866,0.930875576036866,2,FALSE,FALSE,0.0,5,openstack/cinder
7136,7136,44067ba758b378c4c2c2ff88b0d1b7a3c27ac812,1330393077,0,0,12,0,2,2,1,0.650022421648354,TRUE,1.0,45287.0,2.0,False,55,27815.0,136,2.0,475,346.0,689.0,474,346.0,688.0,368,335.0,573.0,0.38760504201680696,0.3529411764705879,0.602941176470588,12,FALSE,FALSE,0.0,0,openstack/nova
7138,7138,4408b6bb43353624b525ff674f5aaad46efc8438,1353540575,0,0,25,26,3,3,1,0.81621442255915,TRUE,2.0,581566.0,5.0,False,47,117792.66666666699,139,2.0,718,1040.0,1629.0,679,1017.0,1572.0,569,983.0,1429.0,0.186457311089303,0.3218842001962709,0.46777886817141,51,FALSE,FALSE,0.0,3,openstack/nova
7139,7139,4408fa1b4449eb3a7612be33320ac53e7ac37d21,1387202220,0,0,28,0,1,1,1,0.0,TRUE,2.0,3409002.0,11.0,False,4,405691.0,5,4.0,3,669.0,669.0,3,509.0,509.0,3,523.0,523.0,0.00373831775700935,0.489719626168224,0.489719626168224,28,FALSE,FALSE,0.0,8,openstack/glance
